date,z_gc_comex_carry_2m,z_gc_comex_carry_4m,z_si_comex_carry_2m,z_gc_cal_curvature,z_gc_si_cal_ratio,z_gc_comex_lbma_basis,z_si_comex_lbma_basis,z_gc_si_comex_basis_spread,z_gc_comex_curve_slope,z_comex_lbma_slope_basis,rate_regime
2024-09-08,-1.5791842963585783,-2.285124005178334,0.4377527622393942,-1.2446719981582117,-0.8144646190971697,-2.287728245410447,-2.2711036546171917,-0.9022185500353896,-1.2446719981582117,-1.271730391256352,high
2024-09-09,-1.2661498884108693,-2.1194923616442245,0.47605653254589003,-1.4194770707492528,-0.8035796488325745,-2.229289246157997,-2.1999629129396356,-0.9027761958329495,-1.4194770707492528,-1.2323461787813614,high
2024-09-10,-1.1229086956292993,-1.9827704286213197,0.41050406338188106,-1.413353512047261,-0.7312546311439385,-2.166190930603134,-2.1842542116603063,-0.826905368266399,-1.413353512047261,-1.3428720975152098,high
2024-09-11,-1.3868615157564197,-1.969757540262339,0.32447973673998115,-1.0585916239021782,-0.694251081371558,-2.173710078793951,-2.246397674852368,-0.7672866786476317,-1.0585916239021782,-0.9488249512386067,high
2024-09-12,-1.7210609997262019,-2.067418810236832,0.4155765210083574,-0.7724289522410606,-0.8126945538536742,-2.1545079065779054,-2.111978625151274,-0.9087748088292437,-0.7724289522410606,-0.955705792321721,high
2024-09-13,-1.548777731047541,-2.1880834872810593,0.27778326926520974,-1.1787182228169362,-0.6767283117142076,-2.0923780545363275,-2.14837072594121,-0.7657117293590591,-1.1787182228169362,-1.1338977205505232,high
2024-09-14,-1.5446549133660044,-2.17643573469291,0.2753220231968599,-1.175026363563304,-0.6737038790261833,-2.0652833446387517,-2.1204145480760612,-0.7596663743541661,-1.175026363563304,-1.1296496444942905,high
2024-09-15,-1.5386846574412194,-2.1645578350990373,0.27287628515260826,-1.1729700451532186,-0.6706517688757029,-2.0389630776167897,-2.0932775570266013,-0.75364874398707,-1.1729700451532186,-1.1270056882124713,high
2024-09-16,-1.773840031361506,-2.4140710310311237,0.19602132628482727,-1.2435704430967756,-0.6372872508720823,-2.0095337571739886,-2.145999444894009,-0.6377378578882077,-1.2435704430967756,-1.039955249727693,high
2024-09-17,-1.8314862444579099,-2.4050077006432984,0.19271275218038222,-1.1651060844077812,-0.6427392840139324,-1.9819938610975802,-2.118238211671651,-0.6272642516658338,-1.1651060844077812,-1.1171605661268988,high
2024-09-18,-1.6339167341635366,-2.2256572391401974,0.17170138197527,-1.1666334362109443,-0.5972306225604792,-1.9399155838673687,-2.093752309691611,-0.586782594372883,-1.1666334362109443,-1.0576749270397552,high
2024-09-19,-1.8179235942459353,-2.4759312372384716,0.09081304512853898,-1.3094222168819443,-0.5521280384602132,-1.903160704125013,-2.0753933922951067,-0.5463418218572917,-1.3094222168819443,-0.8540250176014221,high
2024-09-20,-2.049566221781026,-2.594457842865825,0.08794212056102037,-1.1955060306827687,-0.583753691490386,-1.8873471289850603,-2.0373317783693774,-0.5686314259806854,-1.1955060306827687,-0.7792573097029974,high
2024-09-21,-2.0410176739383905,-2.576737284014445,0.0849991713571451,-1.1918815389072108,-0.5807017556296342,-1.8656870046080885,-2.01244755672553,-0.5636280428766991,-1.1918815389072108,-0.7771175273310108,high
2024-09-22,-2.0295466141900453,-2.5562851408522445,0.08205658881974785,-1.188358003441319,-0.5776592065399776,-1.84454483095602,-1.9882298512148637,-0.5586351637728604,-1.188358003441319,-0.7747252737184779,high
2024-09-23,-1.963678994829946,-2.5927236651600656,0.10653700023535781,-1.343700753084486,-0.5909513148306147,-1.819388593989205,-1.9532878147262063,-0.561311840329463,-1.343700753084486,-0.9890576482813176,high
2024-09-24,-2.103181612734697,-2.7385962361794136,-0.014805166631213673,-1.3969575290801357,-0.5032635414694485,-1.8028643031306333,-2.028294411233014,-0.42578868196823644,-1.3969575290801357,-1.011731511436875,high
2024-09-25,-2.175170638348512,-2.7812968449031623,0.044859463420806496,-1.3835121660302172,-0.5704425466882669,-1.7668967431417861,-1.941108815732792,-0.47999097933779894,-1.3835121660302172,-1.1354499071505755,high
2024-09-26,-1.661573587322679,-2.488454616646744,0.11936871637590156,-1.6283157789896257,-0.5609643052450826,-1.7072030485050629,-1.8447229361210418,-0.5057760260192943,-1.6283157789896257,-1.3945598663692689,high
2024-09-27,-2.2179288137391895,-2.743738575407156,0.04451243752588508,-1.2996042831650252,-0.5791729040732039,-1.7355746927288747,-1.8840425039069184,-0.5008210958060421,-1.2996042831650252,-1.567093862307507,high
2024-09-28,-2.203457966075641,-2.718874526753802,0.042198851319233836,-1.2950941487063263,-0.5762648448262014,-1.7173421670407458,-1.8630751413691238,-0.4961404024359181,-1.2950941487063263,-1.5597548498184448,high
2024-09-29,-2.189712830775833,-2.694544139752758,0.03973326266844009,-1.2901868316636422,-0.5733061568922367,-1.6994870436621266,-1.8425979529865655,-0.4914660702626645,-1.2901868316636422,-1.5523214400481173,high
2024-09-30,-2.6878232308700882,-2.7984043300163894,0.10711056744828697,-0.79468845315211,-0.7113674555289532,-1.693197449419291,-1.7554148490682424,-0.6062378394789093,-0.79468845315211,-2.3433298532470244,high
2024-10-01,-4.469579508754682,-5.393340907718282,0.1765753733095983,-2.605206679198431,-1.0525495530252296,-1.840995172889808,-1.664762356695639,-1.0192926776371865,-2.605206679198431,-3.4758665080550912,high
2024-10-02,-4.075378068178592,-5.008164254117273,0.21005160591774988,-2.619092180775858,-1.0281555271034617,-1.796473045972741,-1.621991436368435,-1.005156977992041,-2.619092180775858,-3.2536743043902234,high
2024-10-03,-3.9795358140703407,-4.767457512820947,0.2226445510125894,-2.436140571320657,-1.0326518512529255,-1.7665332975965735,-1.5774314750565264,-1.0209377345788273,-2.436140571320657,-2.9663759468972177,high
2024-10-04,-3.261972788978198,-4.017250467710268,0.4108395675220861,-2.2330842704707656,-1.0673135853127225,-1.711597779321849,-1.4463329113186414,-1.1167586758738917,-2.2330842704707656,-2.735523055276698,high
2024-10-05,-3.224477384394624,-3.9470502312714624,0.4080965751991254,-2.217372223116745,-1.0632105081414152,-1.6938671775895864,-1.4341078461603984,-1.1078883316734043,-2.217372223116745,-2.7101252361689085,high
2024-10-06,-3.1881631380620536,-3.880606203309237,0.40530507827306705,-2.20181669097396,-1.059197940116019,-1.6764948814960134,-1.422062183931958,-1.099103708470086,-2.20181669097396,-2.6849216371091793,high
2024-10-07,-2.921458378579564,-3.5956738688079377,0.44254507759767975,-2.124580234426442,-1.047151216003411,-1.6515043758596861,-1.40399693230844,-1.0842534974676334,-2.124580234426442,-2.608325137305683,high
2024-10-08,-2.9314738670882297,-3.5893255883707265,0.4859250149598856,-2.1371438343188465,-1.0826742301537098,-1.6321032156176039,-1.3364757669028837,-1.1537729028810382,-2.1371438343188465,-2.5040294919588306,high
2024-10-09,-2.8174048996224914,-3.3914644506653193,0.47047344597310703,-1.9860697648676549,-1.0552480345466029,-1.6061423454344774,-1.3353718527139262,-1.1113758617579244,-1.9860697648676549,-2.372536882844542,high
2024-10-10,-2.3845942781063614,-3.2304747557831432,0.5145213405255072,-2.354698785276114,-1.018384561094847,-1.5514061239925512,-1.2819934567243254,-1.0906684603362469,-2.354698785276114,-2.6756061262347623,high
2024-10-11,-2.6070909875885593,-3.352959043167275,0.5270646519209577,-2.2894809769005793,-1.063762951336718,-1.554403838630838,-1.250406489819268,-1.1495277388505138,-2.2894809769005793,-2.580377956274506,high
2024-10-12,-2.585203667877478,-3.3093427810986396,0.5242866104943792,-2.273637794820209,-1.0595907436468825,-1.539614414176868,-1.2410248325562927,-1.1402860422604357,-2.273637794820209,-2.5588440144895315,high
2024-10-13,-2.563068997605828,-3.267389781566038,0.5214525801765402,-2.257758956043216,-1.0555667564481588,-1.5250786535527525,-1.2317495681860442,-1.1311383933431507,-2.257758956043216,-2.538217032324516,high
2024-10-14,-2.4447022863459202,-3.1201637932979183,0.5703706543011352,-2.1847216288339752,-1.072062784425047,-1.5011933889354094,-1.1858923581479266,-1.1585303382091297,-2.1847216288339752,-2.6624216458261687,high
2024-10-15,-2.4425716788659857,-3.2446044911556053,0.5021950069403078,-2.4437568097458366,-1.0248008160498672,-1.4864221973584733,-1.2236390915176432,-1.077271403237008,-2.4437568097458366,-2.6685474456435485,high
2024-10-16,-2.4322172928957952,-3.0905980221046674,0.4743218898753551,-2.198641259674674,-1.0044567188660174,-1.474552862734403,-1.2352966243794494,-1.0406291904393021,-2.198641259674674,-2.5047108329468952,high
2024-10-17,-2.254653652154171,-3.079035252254365,0.4934822420585298,-2.457015647809592,-0.989640813636304,-1.442968296353089,-1.2153409369810464,-1.0126079222643696,-2.457015647809592,-2.4881693859731184,high
2024-10-18,-2.043550443701102,-2.809482876512912,0.4475161999896879,-2.2887659196267767,-0.9205205395265599,-1.4036326336681269,-1.2324650113382754,-0.9122179046222294,-2.2887659196267767,-2.3396652580529342,high
2024-10-19,-2.030619919825377,-2.7819726744272972,0.44475043325442126,-2.27361591780452,-0.9170000423891894,-1.3912372666774098,-1.2233358207022995,-0.9049503505318341,-2.27361591780452,-2.322786833071303,high
2024-10-20,-2.01795436309002,-2.7550301045443693,0.4420019925158082,-2.258424326871051,-0.9135048188412993,-1.3790205164719962,-1.2143074045571502,-0.8977296038800493,-2.258424326871051,-2.3057102756129577,high
2024-10-21,-1.887044476976636,-2.709271574766008,0.47513490111296613,-2.377063273876589,-0.9159591692035685,-1.354234308655773,-1.1643876091937402,-0.9282406323542263,-2.377063273876589,-2.4489565584246678,high
2024-10-22,-1.9605967045953927,-2.6994940702738357,0.4872495697796699,-2.2681429407602565,-0.9377857239474893,-1.3394841795549393,-1.1378469996363199,-0.9431174746633262,-2.2681429407602565,-2.4108908025864833,high
2024-10-23,-1.8795116207088856,-2.674880320663772,0.49687609610380445,-2.3531099962164417,-0.9312474902435226,-1.3149220672689699,-1.108232226793093,-0.9427390713188621,-2.3531099962164417,-2.476276831524325,high
2024-10-24,-2.0373856218594626,-2.7631315625351345,0.5645876275413747,-2.3090998818621173,-1.0067540834788447,-1.3139785135167117,-1.0456602749519344,-1.0420073505943606,-2.3090998818621173,-2.413664031162802,high
2024-10-25,-1.9773088588255863,-2.7692303496588035,0.5770838987681157,-2.421895334430695,-1.0056213888879848,-1.2927012728808909,-1.0202772441366066,-1.042248491732497,-2.421895334430695,-2.4412270925235453,high
2024-10-26,-1.9652964605662664,-2.7426014314819795,0.574108959941636,-2.403350641119311,-1.002127288608773,-1.281809955505259,-1.0140220349124742,-1.0345832789949303,-2.403350641119311,-2.4218835116233834,high
2024-10-27,-1.9535410601255063,-2.71671319551565,0.5711307089561966,-2.3849608968525335,-0.9987356490598709,-1.2710548448464418,-1.0078141617857679,-1.026993004757835,-2.3849608968525335,-2.4027879575832203,high
2024-10-28,-1.8576824999020793,-2.7327425311349844,0.555489726369045,-2.564757178259772,-0.971850788270109,-1.2586572118664832,-1.0269389500323627,-0.9756491982963544,-2.564757178259772,-2.5145231689233567,high
2024-10-29,-1.9648510985679777,-2.7770862713408464,0.5657548134396458,-2.511353990470161,-0.9983472982009426,-1.25878798170949,-1.01391389447187,-1.0011619134756244,-2.511353990470161,-2.4292335105505085,high
2024-10-30,-1.92990761839882,-2.7563753847855192,0.5369062182465364,-2.535126466254574,-0.9727960888786851,-1.2797880551802858,-1.0554835010926527,-0.9822632573282253,-2.535126466254574,-2.482912462608593,high
2024-10-31,-1.6744107508619022,-2.4518344588005965,0.5501343572999652,-2.3231771031311967,-0.937677034984852,-1.2481721915242694,-1.0307390588339727,-0.9586945432855329,-2.3231771031311967,-2.583963020555323,high
2024-11-01,-1.6650232140194834,-2.39817538082742,0.5677065473682014,-2.2423700431098923,-0.9486862548601435,-1.2339025593102468,-1.0045390907832359,-0.9737441529324585,-2.2423700431098923,-2.527282486366137,high
2024-11-02,-1.6566031410270807,-2.3795435585019455,0.5646959600355812,-2.226641406592682,-0.94563908055387,-1.2237239219887144,-0.998304251647107,-0.9665414190126084,-2.226641406592682,-2.506058823058813,high
2024-11-03,-1.6482625758521967,-2.361294640979651,0.5616877928357423,-2.211057535832419,-0.9425872404639752,-1.213662658490552,-0.9921158646222623,-0.9594016439003669,-2.211057535832419,-2.4853274283160185,high
2024-11-04,-1.6146210158718721,-2.32708542376477,0.5716773606403707,-2.199695997483517,-0.944183151681891,-1.1880275748892573,-0.9758993455357665,-0.9353042944038585,-2.199695997483517,-2.3511269595826243,high
2024-11-05,-1.4483647252203329,-2.2303573275361264,0.5652728470253637,-2.251044835736363,-0.9103900016510987,-1.162156470514079,-0.9532044486365134,-0.9204010215806699,-2.251044835736363,-2.510776604690541,high
2024-11-06,-1.5722474005754647,-2.108159800322264,0.6124272738018152,-1.8519996445376121,-0.9660793442594603,-1.1584413834181917,-0.9002093463370383,-1.0014553125065624,-1.8519996445376121,-2.517216669382025,high
2024-11-07,-1.1508962676095795,-2.059078112169214,0.620707682943254,-2.3415752957386924,-0.896741464366959,-1.0930247960101225,-0.878811008948424,-0.8978448137291858,-2.3415752957386924,-2.7425760543932185,high
2024-11-08,-1.145515950175894,-1.985259028997277,0.6951001685447025,-2.209030408976812,-0.947430851175583,-1.0861758174713179,-0.8100747176248805,-0.9986476586559779,-2.209030408976812,-2.5317529456306858,high
2024-11-09,-1.1409581864108052,-1.9737077578828826,0.6919649058759263,-2.193611729732189,-0.9443798183792494,-1.0775539984890676,-0.8051963614330512,-0.9912360331602322,-2.193611729732189,-2.510906101217407,high
2024-11-10,-1.1363888457499018,-1.962194584667964,0.6888467913604608,-2.178440141979556,-0.94178422373464,-1.0690112676356827,-0.8003433568789523,-0.9838907825887752,-2.178440141979556,-2.4900837641510103,high
2024-11-11,-1.1252508949722029,-1.8843734307895186,0.6515076089071993,-2.0467206949588257,-0.9142242737732231,-1.053301763457954,-0.811796538552255,-0.9334669175417554,-2.0467206949588257,-2.3802144215410106,high
2024-11-12,-1.0171978782089817,-1.77451408027688,0.7054625881134332,-1.9847294578605925,-0.9328100038518223,-1.036634914807527,-0.7615923064854538,-0.9840315274262654,-1.9847294578605925,-2.4040862309663997,high
2024-11-13,-1.0308169704016314,-1.8211029500126228,0.6928266587459205,-2.0543795245105705,-0.9269279768362678,-1.0391743392048094,-0.7584785644130216,-0.9979314473675668,-2.0543795245105705,-2.613239589911064,high
2024-11-14,-1.2021553864558263,-1.8695560418790735,0.6363457244107735,-1.9174585664528687,-0.9200981682254324,-1.0376151920167886,-0.789312184385942,-0.9458135547141787,-1.9174585664528687,-2.215172397940741,high
2024-11-15,-1.171580636225838,-1.877321270864577,0.6754608334864509,-1.9743428960867826,-0.9428212251292172,-1.0404122740127582,-0.7619051567038839,-1.0015646014072317,-1.9743428960867826,-2.1893751105644004,high
2024-11-16,-1.166863506311907,-1.8669386311798262,0.6723516198114421,-1.9627595131637599,-0.9395847523603753,-1.0322108511764476,-0.7574266971641902,-0.9942891270831052,-1.9627595131637599,-2.1754955159105944,high
2024-11-17,-1.1621380659109846,-1.8565854105227164,0.6692473861474483,-1.9509914511086606,-0.9363642880219891,-1.0240788629731223,-0.7529689784440576,-0.9870831671721626,-1.9509914511086606,-2.1609910439771047,high
2024-11-18,-1.459059338049365,-1.829568482446477,0.5803032639516194,-1.5086774686375848,-0.9287401417312456,-1.0336344605778103,-0.7970379852943582,-0.9363850069551231,-1.5086774686375848,-1.7250863832107803,high
2024-11-19,-1.5965460708542374,-1.977259840902492,0.6127386380600234,-1.6082061249878827,-0.9774427243523902,-1.0403356398811663,-0.7764999932581308,-0.9903331882245212,-1.6082061249878827,-1.8770796792876705,high
2024-11-20,-1.478595399467507,-1.8496771145486806,0.635106835324082,-1.5272018202582793,-0.9709031590986112,-1.0370900561634675,-0.7522533797754127,-1.0282061637924225,-1.5272018202582793,-1.716983823003957,high
2024-11-21,-1.1938043615678977,-1.7392601970692587,0.7486275761102904,-1.698607128609734,-0.995978597455056,-0.9983045617564494,-0.6666199100357921,-1.093104108470257,-1.698607128609734,-1.852697950158011,high
2024-11-22,-0.9437878277810222,-1.6128765688730373,0.6974211613078402,-1.7915299014990496,-0.9145762624826701,-0.9720894131808614,-0.7076201954668284,-0.9652528364683701,-1.7915299014990496,-1.9453097226951817,high
2024-11-23,-0.9400420111176375,-1.6053322676806492,0.6977211741291015,-1.7817686444489371,-0.9135425433771797,-0.9644002067441458,-0.7031566323996566,-0.9586966841044532,-1.7817686444489371,-1.933710337331126,high
2024-11-24,-0.9363822598125605,-1.5976466266791558,0.6978646615697657,-1.7722146693517615,-0.9125972087655527,-0.9567677232876622,-0.6987115808837906,-0.952216042983546,-1.7722146693517615,-1.9223627451418015,high
