Date,Spot Date,Spot,First Delivery Date,Days to FDD,Swap Rate,Swap Implied EFP,Traded EFP,Nearby Contract Discount/Premium EFP over Swaps,$4 - 50% of Uncovered Position Outside Nearby,$6 - 75% of Uncovered Position Outside Nearby,$8 - 100% of Uncovered Position Outside Nearby,,Date,Spot Date,Spot,First Notice Day,Days to FND,Swap Rate,Swap Implied EFP,Traded EFP,Nearby Contract/Premium EFP over Swaps,"15c - Call to Assess Market Dynamics, Possible Sourcing Requirements, and Available Liquidity/Stock","20c for 5 Consecutive Business Days - 75% Cover, 50% Utilisation from 1st Active Contract","25c for 5 Consecutive Business Days - 100% Cover, 50% Utilisation from 1st and 2nd Active Contract",Implied in Cents,EFP in cents,Discount/Prem in Cents,,,Gold COMEX Stocks (oz),Gold Active Contract,Gold Aggregate OI,Gold Aggregate OI (oz),"Stock/
Agg OI ",,Silver COMEX Stocks ('000 oz),Silver Active Contract,Silver OI Contract,Stocks/Agg OI,Silver COMEX Stocks,Silver OI ('000 oz),Silver OI (oz)
4/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.40%,#NAME?,15.1,#NAME?,4,6,8,,4/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.35%,#NAME?,0.175,#NAME?,15,20,25,#NAME?,17.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
5/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.40%,#NAME?,13.7,#NAME?,4,6,8,,5/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.35%,#NAME?,0.155,#NAME?,15,20,25,#NAME?,15.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
6/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.40%,#NAME?,13.5,#NAME?,4,6,8,,6/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.35%,#NAME?,0.145,#NAME?,15,20,25,#NAME?,14.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
9/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.45%,#NAME?,13.2,#NAME?,4,6,8,,9/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.35%,#NAME?,0.1425,#NAME?,15,20,25,#NAME?,14.25,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
10/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.45%,#NAME?,13.5,#NAME?,4,6,8,,10/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.35%,#NAME?,0.14,#NAME?,15,20,25,#NAME?,14.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
11/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.45%,#NAME?,13.4,#NAME?,4,6,8,,11/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.35%,#NAME?,0.145,#NAME?,15,20,25,#NAME?,14.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
12/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.45%,#NAME?,12.6,#NAME?,4,6,8,,12/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.35%,#NAME?,0.155,#NAME?,15,20,25,#NAME?,15.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
13/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.45%,#NAME?,13,#NAME?,4,6,8,,13/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.15,#NAME?,15,20,25,#NAME?,15.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
16/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.45%,#NAME?,12.6,#NAME?,4,6,8,,16/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.155,#NAME?,15,20,25,#NAME?,15.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
17/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.45%,#NAME?,12.6,#NAME?,4,6,8,,17/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.155,#NAME?,15,20,25,#NAME?,15.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
18/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.45%,#NAME?,12.55,#NAME?,4,6,8,,18/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.16,#NAME?,15,20,25,#NAME?,16.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
19/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.45%,#NAME?,11.6,#NAME?,4,6,8,,19/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.145,#NAME?,15,20,25,#NAME?,14.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
20/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.45%,#NAME?,11.8,#NAME?,4,6,8,,20/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.15,#NAME?,15,20,25,#NAME?,15.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
23/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.50%,#NAME?,11.2,#NAME?,4,6,8,,23/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.14,#NAME?,15,20,25,#NAME?,14.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
24/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.50%,#NAME?,11.2,#NAME?,4,6,8,,24/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.14,#NAME?,15,20,25,#NAME?,14.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
25/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.50%,#NAME?,10.95,#NAME?,4,6,8,,25/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.13,#NAME?,15,20,25,#NAME?,13.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
26/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.50%,#NAME?,10.1,#NAME?,4,6,8,,26/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.125,#NAME?,15,20,25,#NAME?,12.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
27/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.50%,#NAME?,9.7,#NAME?,4,6,8,,27/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.125,#NAME?,15,20,25,#NAME?,12.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
30/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.50%,#NAME?,9.5,#NAME?,4,6,8,,30/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.13,#NAME?,15,20,25,#NAME?,13.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
31/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.50%,#NAME?,9.15,#NAME?,4,6,8,,31/10/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.12,#NAME?,15,20,25,#NAME?,12.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
1/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.50%,#NAME?,8.7,#NAME?,4,6,8,,1/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.11,#NAME?,15,20,25,#NAME?,11.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
2/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.50%,#NAME?,7.6,#NAME?,4,6,8,,2/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.1025,#NAME?,15,20,25,#NAME?,10.25,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
3/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.48%,#NAME?,7.6,#NAME?,4,6,8,,3/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.1,#NAME?,15,20,25,#NAME?,10.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
6/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.50%,#NAME?,6.9,#NAME?,4,6,8,,6/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.095,#NAME?,15,20,25,#NAME?,9.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
7/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.50%,#NAME?,6.3,#NAME?,4,6,8,,7/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.09,#NAME?,15,20,25,#NAME?,9.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
8/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.50%,#NAME?,6.1,#NAME?,4,6,8,,8/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.08,#NAME?,15,20,25,#NAME?,8.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
9/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.50%,#NAME?,5,#NAME?,4,6,8,,9/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.075,#NAME?,15,20,25,#NAME?,7.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
10/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.48%,#NAME?,4.45,#NAME?,4,6,8,,10/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.06,#NAME?,15,20,25,#NAME?,6.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
13/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.50%,#NAME?,4.4,#NAME?,4,6,8,,13/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.06,#NAME?,15,20,25,#NAME?,6.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
14/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.50%,#NAME?,4.2,#NAME?,4,6,8,,14/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.055,#NAME?,15,20,25,#NAME?,5.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
15/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.50%,#NAME?,3.9,#NAME?,4,6,8,,15/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.05,#NAME?,15,20,25,#NAME?,5.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
16/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.50%,#NAME?,2.9,#NAME?,4,6,8,,16/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.0625,#NAME?,15,20,25,#NAME?,6.25,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
17/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.50%,#NAME?,2.6,#NAME?,4,6,8,,17/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.07,#NAME?,15,20,25,#NAME?,7.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
20/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,2.4,#NAME?,4,6,8,,20/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.07,#NAME?,15,20,25,#NAME?,7.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
21/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,1.7,#NAME?,4,6,8,,21/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.06,#NAME?,15,20,25,#NAME?,6.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
22/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,1.6,#NAME?,4,6,8,,22/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.0575,#NAME?,15,20,25,#NAME?,5.75,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
23/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,1.6,#NAME?,4,6,8,,23/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.045,#NAME?,15,20,25,#NAME?,4.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
24/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,0.8,#NAME?,4,6,8,,24/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.045,#NAME?,15,20,25,#NAME?,4.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
27/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,0.5,#NAME?,4,6,8,,27/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.055,#NAME?,15,20,25,#NAME?,5.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
28/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,21,#NAME?,4,6,8,,28/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.045,#NAME?,15,20,25,#NAME?,4.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
29/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,20,#NAME?,4,6,8,,29/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.0395,#NAME?,15,20,25,#NAME?,3.95,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
30/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,19,#NAME?,4,6,8,,30/11/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,#NAME?,0.045,#NAME?,15,20,25,#NAME?,4.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
1/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,18.9,#NAME?,4,6,8,,1/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.55%,0.3000,0.3,0.000,15,20,25,30.00,30.00,0.00,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
4/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.65%,#NAME?,18.4,#NAME?,4,6,8,,4/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,0.33,#NAME?,15,20,25,#NAME?,33.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
5/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.65%,#NAME?,18.3,#NAME?,4,6,8,,5/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,0.33,#NAME?,15,20,25,#NAME?,33.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
6/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.65%,#NAME?,18,#NAME?,4,6,8,,6/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,0.335,#NAME?,15,20,25,#NAME?,33.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
7/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.65%,#NAME?,17,#NAME?,4,6,8,,7/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,0.315,#NAME?,15,20,25,#NAME?,31.50,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
8/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.65%,#NAME?,16.3,#NAME?,4,6,8,,8/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,0.31,#NAME?,15,20,25,#NAME?,31.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
11/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.63%,#NAME?,15.3,#NAME?,4,6,8,,11/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.70%,#NAME?,0.31,#NAME?,15,20,25,#NAME?,31.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
12/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.63%,#NAME?,15,#NAME?,4,6,8,,12/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.70%,#NAME?,0.31,#NAME?,15,20,25,#NAME?,31.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
13/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.63%,#NAME?,14.6,#NAME?,4,6,8,,13/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.70%,0.2800,0.3,2.000,15,20,25,28.00,30.00,2.00,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
14/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.63%,#NAME?,14,#NAME?,4,6,8,,14/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.70%,#NAME?,0.29,#NAME?,15,20,25,#NAME?,29.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
15/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.63%,#NAME?,14,#NAME?,4,6,8,,15/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.70%,#NAME?,0.31,#NAME?,15,20,25,#NAME?,31.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
18/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.63%,#NAME?,14,#NAME?,4,6,8,,18/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.70%,#NAME?,0.31,#NAME?,15,20,25,#NAME?,31.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
19/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.63%,#NAME?,13.6,#NAME?,4,6,8,,19/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.70%,#NAME?,0.31,#NAME?,15,20,25,#NAME?,31.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
20/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.58%,#NAME?,13.3,#NAME?,4,6,8,,20/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.70%,#NAME?,0.31,#NAME?,15,20,25,#NAME?,31.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
21/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.58%,#NAME?,12,#NAME?,4,6,8,,21/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.70%,#NAME?,0.31,#NAME?,15,20,25,#NAME?,31.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
22/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.75%,#NAME?,12.1,#NAME?,4,6,8,,22/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.70%,#NAME?,0.31,#NAME?,15,20,25,#NAME?,31.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
26/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.75%,#NAME?,11.5,#NAME?,4,6,8,,26/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.70%,#NAME?,0.25,#NAME?,15,20,25,#NAME?,25.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
27/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.65%,#NAME?,11.4,#NAME?,4,6,8,,27/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.70%,#NAME?,0.24,#NAME?,15,20,25,#NAME?,24.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
28/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.58%,#NAME?,10,#NAME?,4,6,8,,28/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.70%,#NAME?,0.23,#NAME?,15,20,25,#NAME?,23.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
29/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,9.4,#NAME?,4,6,8,,29/12/2023,#NAME?,#NAME?,#NAME?,#NAME?,5.70%,#NAME?,0.23,#NAME?,15,20,25,#NAME?,23.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
2/1/2024,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,8.9,#NAME?,4,6,8,,2/1/2024,#NAME?,#NAME?,#NAME?,#NAME?,5.70%,#NAME?,0.24,#NAME?,15,20,25,#NAME?,24.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
3/1/2024,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,8.3,#NAME?,4,6,8,,3/1/2024,#NAME?,#NAME?,#NAME?,#NAME?,5.70%,#NAME?,0.23,#NAME?,15,20,25,#NAME?,23.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
4/1/2024,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,7.2,#NAME?,4,6,8,,4/1/2024,#NAME?,#NAME?,#NAME?,#NAME?,5.70%,#NAME?,0.23,#NAME?,15,20,25,#NAME?,23.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
5/1/2024,#NAME?,#NAME?,#NAME?,#NAME?,5.60%,#NAME?,7,#NAME?,4,6,8,,5/1/2024,#NAME?,#NAME?,#NAME?,#NAME?,5.70%,#NAME?,0.19,#NAME?,15,20,25,#NAME?,19.00,#NAME?,,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,
